id,pct_illeg,pct_kids2_par,num_illeg,pct_w_inv_inc,black_per_cap,race_pct_white,racepctblack,own_occ_low_quart,hisp_per_cap,violent_crimes_per_pop
1314,0.19,0.66,0.01,0.63,0.33,0.92,0.06,0.23,0.32,0.17
1315,0.06,0.91,0.0,0.64,0.0,0.99,0.0,0.36,0.32,0.22
1316,0.74,0.26,0.03,0.27,0.14,0.28,0.9,0.07,0.19,0.34
1317,0.06,0.91,0.0,0.8,0.32,0.82,0.02,0.68,0.68,0.17
1318,1.0,0.07,0.05,0.09,0.24,0.0,1.0,0.13,0.34,0.77
1319,0.3,0.42,0.01,0.29,0.28,0.65,0.37,0.11,0.39,0.56
1320,0.21,0.64,0.0,0.53,0.13,0.84,0.15,0.1,0.18,0.09
1321,0.3,0.58,0.02,0.38,0.34,0.52,0.02,0.63,0.31,0.33
1322,0.16,0.84,0.01,0.51,0.46,0.92,0.06,0.37,0.56,0.03
1323,0.08,0.79,0.0,0.66,0.53,0.88,0.02,0.43,0.62,0.06
1324,0.24,0.55,0.02,0.33,0.19,0.92,0.08,0.03,0.27,0.09
1325,0.26,0.4,0.02,0.36,0.17,0.93,0.09,0.04,0.83,0.46
1326,0.19,0.53,0.01,0.48,0.13,0.92,0.01,0.11,0.16,0.14
1327,0.07,0.75,0.0,0.67,0.46,0.94,0.02,0.33,0.25,0.08
1328,0.74,0.46,0.07,0.03,0.13,0.05,0.01,0.4,0.2,0.54
1329,0.1,0.69,0.01,0.65,0.23,0.93,0.07,0.2,0.7,0.06
1330,0.07,0.74,0.0,0.63,0.14,0.99,0.01,0.4,0.55,0.04
1331,0.13,0.61,0.0,0.34,0.26,0.6,0.38,0.14,0.3,0.15
1332,0.17,0.76,0.0,0.57,0.13,0.99,0.0,0.26,0.22,0.04
1333,0.37,0.49,0.04,0.41,0.22,0.9,0.05,0.31,0.16,0.15
1334,0.48,0.38,0.06,0.31,0.2,0.61,0.48,0.09,0.34,0.61
1335,0.03,0.9,0.0,0.67,0.13,0.98,0.0,0.19,0.53,0.06
1336,0.09,0.81,0.01,0.52,0.43,0.9,0.05,0.23,0.48,0.08
1337,0.28,0.61,0.02,0.48,0.17,0.85,0.16,0.09,0.24,0.14
1338,0.17,0.65,0.03,0.5,0.33,0.88,0.02,0.42,0.39,0.15
1339,0.15,0.75,0.0,0.54,0.16,0.81,0.24,0.16,0.36,0.09
1340,0.07,0.7,0.01,0.54,0.41,0.97,0.02,0.18,0.43,0.08
1341,0.15,0.61,0.0,0.27,0.12,0.6,0.11,0.0,0.18,0.39
1342,0.14,0.61,0.01,0.62,0.22,0.83,0.04,0.65,0.31,0.24
1343,0.09,0.61,0.0,0.4,0.2,0.82,0.18,0.16,0.31,0.2
1344,0.21,0.7,0.01,0.34,0.32,0.79,0.05,0.42,0.35,0.29
1345,0.04,0.94,0.0,0.89,0.65,0.96,0.02,0.6,0.8,0.0
1346,0.08,0.75,0.0,0.6,0.49,0.95,0.01,0.5,0.64,0.07
1347,0.06,0.68,0.0,0.37,0.15,0.93,0.08,0.08,0.22,0.19
1348,0.05,0.94,0.0,0.81,0.47,0.86,0.03,1.0,0.49,0.01
1349,0.87,0.26,0.38,0.3,0.18,0.14,1.0,0.09,0.35,0.59
1350,0.32,0.57,0.14,0.38,0.31,0.56,0.14,0.32,0.3,0.68
1351,0.07,0.84,0.0,0.73,0.48,0.86,0.03,0.6,0.53,0.06
1352,0.49,0.37,0.07,0.5,0.28,0.72,0.15,0.36,0.26,0.3
1353,0.14,0.65,0.0,0.49,0.08,0.97,0.0,0.08,0.25,0.06
1354,0.11,0.77,0.01,0.61,0.65,0.87,0.03,0.43,0.46,0.06
1355,0.51,0.51,0.11,0.37,0.14,0.56,0.53,0.09,0.39,0.36
1356,0.11,0.84,0.0,0.57,0.46,0.97,0.01,0.38,0.48,0.04
1357,0.12,0.84,0.0,0.42,0.19,1.0,0.0,0.32,0.6,0.04
1358,0.01,0.94,0.0,0.94,0.62,0.75,0.01,1.0,1.0,0.07
1359,0.67,0.42,0.08,0.3,0.18,0.31,0.87,0.12,0.52,0.38
1360,0.06,0.81,0.0,0.53,0.52,0.98,0.01,0.46,0.67,0.07
1361,0.74,0.23,0.24,0.25,0.19,0.19,1.0,0.09,0.33,0.41
1362,0.74,0.23,0.08,0.27,0.13,0.3,0.88,0.06,0.35,0.18
1363,0.04,0.96,0.0,0.77,0.53,0.91,0.07,0.33,0.42,0.02
1364,0.48,0.47,0.17,0.43,0.24,0.45,0.66,0.16,0.46,0.36
1365,0.32,0.59,0.01,0.48,0.22,0.76,0.11,0.4,0.37,0.19
1366,0.13,0.72,0.01,0.62,0.1,0.97,0.01,0.09,0.29,0.16
1367,0.15,0.79,0.0,0.5,0.64,0.99,0.01,0.17,0.33,0.02
1368,1.0,0.18,0.14,0.24,0.33,0.0,1.0,0.27,0.33,1.0
1369,0.35,0.51,0.02,0.21,0.32,0.59,0.04,0.45,0.28,0.41
1370,0.28,0.48,0.01,0.13,0.56,0.71,0.0,0.01,0.16,0.12
1371,0.14,0.64,0.02,0.56,0.35,0.97,0.02,0.16,0.45,0.05
1372,0.42,0.63,0.03,0.3,0.26,0.28,0.46,0.36,0.26,0.45
1373,0.11,0.73,0.01,0.62,0.22,0.97,0.01,0.14,0.35,0.15
1374,0.05,0.69,0.0,0.57,0.24,0.95,0.02,0.14,0.33,0.1
1375,0.16,0.62,0.01,0.36,0.14,0.8,0.1,0.06,0.3,0.12
1376,0.7,0.29,0.06,0.28,0.15,0.32,0.85,0.08,0.41,0.4
1377,0.06,0.88,0.0,0.5,0.49,0.99,0.01,0.42,0.29,0.13
1378,0.26,0.6,0.01,0.56,0.36,0.63,0.39,0.4,0.45,0.16
1379,0.46,0.54,0.01,0.48,0.33,0.75,0.09,0.5,0.39,0.24
1380,0.16,0.71,0.01,0.5,0.16,0.82,0.21,0.13,0.42,0.39
1381,0.41,0.47,0.16,0.46,0.22,0.7,0.33,0.06,0.31,0.23
1382,0.43,0.41,0.03,0.39,0.15,0.65,0.42,0.08,0.27,0.45
1383,1.0,0.0,0.04,0.12,0.19,0.0,1.0,0.07,0.06,0.53
1384,0.33,0.54,0.03,0.43,0.39,0.08,1.0,0.24,0.44,0.12
1385,0.22,0.77,0.02,0.63,0.41,0.48,0.34,0.45,0.47,0.13
1386,0.4,0.53,0.03,0.38,0.45,0.55,0.15,0.38,0.31,0.19
1387,0.03,0.73,0.0,0.59,0.34,0.95,0.05,0.16,0.43,0.05
1388,0.08,0.69,0.0,0.38,0.08,0.93,0.0,0.04,0.17,0.19
1389,0.18,0.75,0.0,0.55,0.27,0.97,0.0,0.17,0.38,0.05
1390,0.34,0.48,0.02,0.3,0.17,0.64,0.1,0.11,0.26,0.57
1391,0.11,0.82,0.0,0.75,0.45,0.86,0.07,0.65,0.51,0.03
1392,0.17,0.56,0.0,0.58,0.84,0.93,0.03,0.32,0.35,0.13
1393,0.03,0.73,0.0,0.81,0.34,0.92,0.01,0.24,0.45,0.14
1394,0.06,0.81,0.0,0.68,0.39,0.99,0.01,0.11,0.22,0.02
1395,0.09,0.78,0.0,0.51,0.0,0.98,0.0,0.07,0.16,0.07
1396,0.37,0.41,0.06,0.35,0.19,0.67,0.27,0.09,0.26,0.13
1397,0.14,0.73,0.02,0.55,0.41,0.9,0.08,0.5,0.41,0.32
1398,0.59,0.36,0.04,0.3,0.15,0.54,0.57,0.06,0.3,0.36
1399,0.03,0.86,0.0,0.72,0.33,0.95,0.03,0.19,0.39,0.06
1400,0.12,0.82,0.01,0.73,0.16,0.85,0.05,0.15,0.19,0.04
1401,0.09,0.72,0.0,0.65,0.09,1.0,0.0,0.11,0.28,0.03
1402,0.24,0.59,0.01,0.47,0.24,0.93,0.04,0.27,0.13,0.34
1403,0.13,0.5,0.01,0.41,0.27,0.96,0.05,0.04,0.22,0.12
1404,0.11,0.77,0.0,0.69,0.32,0.97,0.02,0.25,0.62,0.13
1405,0.6,0.54,0.11,0.17,0.25,0.11,0.03,0.42,0.26,0.45
1406,0.1,0.72,0.0,0.54,0.37,0.96,0.02,0.41,0.78,0.18
1407,0.13,0.85,0.01,0.77,0.52,0.76,0.23,0.52,0.63,0.19
1408,0.45,0.49,0.02,0.17,0.22,0.58,0.05,0.15,0.23,0.41
1409,0.04,0.95,0.0,0.64,0.0,1.0,0.0,0.15,0.39,0.0
1410,0.39,0.52,0.03,0.58,0.35,0.78,0.22,0.4,0.37,0.09
1411,0.26,0.46,0.01,0.26,0.13,0.59,0.51,0.04,0.38,0.5
1412,0.94,0.21,1.0,0.34,0.24,0.29,0.78,0.04,0.22,0.53
1413,0.55,0.25,0.02,0.3,0.21,0.39,0.76,0.07,0.0,0.21
1414,0.25,0.56,0.01,0.53,0.37,0.95,0.04,0.08,0.39,0.23
1415,0.13,0.61,0.01,0.45,0.34,0.86,0.03,0.17,0.39,0.14
1416,0.72,0.53,0.04,0.08,0.37,0.0,0.01,0.4,0.23,0.36
1417,0.59,0.52,0.02,0.41,0.25,0.68,0.29,0.31,0.33,0.27
1418,0.13,0.67,0.01,0.61,0.32,0.89,0.03,0.38,0.42,0.09
1419,0.09,0.82,0.0,0.52,0.47,0.97,0.03,0.23,0.7,0.07
1420,0.54,0.35,0.03,0.35,0.13,0.42,0.73,0.05,0.21,0.21
1421,0.28,0.6,0.03,0.58,0.31,0.74,0.07,0.93,0.35,0.3
1422,0.0,0.97,0.0,0.89,0.18,0.94,0.04,0.34,1.0,0.02
1423,0.45,0.35,0.04,0.31,0.17,0.54,0.56,0.08,0.25,0.16
1424,0.28,0.44,0.03,0.4,0.21,0.85,0.18,0.04,0.25,0.07
1425,0.44,0.44,0.01,0.31,0.22,0.92,0.01,0.07,0.31,0.31
1426,0.07,0.8,0.0,0.5,0.33,0.62,0.03,0.56,0.46,0.05
1427,0.22,0.81,0.0,0.66,0.46,0.67,0.21,0.51,0.73,0.07
1428,0.23,0.5,0.02,0.35,0.18,0.93,0.01,0.09,0.24,0.21
1429,0.07,0.86,0.0,0.71,0.42,0.94,0.02,0.55,0.56,0.04
1430,0.1,0.87,0.0,0.69,0.64,0.96,0.02,0.21,0.31,0.03
1431,0.3,0.5,0.05,0.57,0.3,0.66,0.04,0.9,0.3,0.32
1432,0.28,0.43,0.01,0.26,0.42,0.82,0.03,0.09,0.28,0.25
1433,0.31,0.43,0.02,0.41,0.18,0.92,0.03,0.07,0.17,0.12
1434,0.23,0.58,0.03,0.47,0.39,0.0,0.01,0.58,0.4,0.37
1435,0.12,0.59,0.0,0.65,0.45,0.88,0.03,0.68,0.65,0.23
1436,0.83,0.16,0.13,0.25,0.19,0.47,0.12,0.32,0.19,0.88
1437,0.35,0.37,0.01,0.59,0.18,0.75,0.3,0.15,0.2,0.45
1438,0.32,0.38,0.02,0.3,0.19,0.83,0.21,0.03,0.3,0.32
1439,0.34,0.45,0.03,0.35,0.25,0.64,0.4,0.17,0.3,0.35
1440,0.13,0.61,0.01,0.35,0.2,0.77,0.04,0.09,0.24,0.14
1441,0.06,0.86,0.01,0.82,0.53,0.89,0.04,0.75,0.64,0.11
1442,0.32,0.5,0.03,0.41,0.21,0.64,0.44,0.11,0.39,0.23
1443,0.13,0.88,0.0,0.66,0.18,0.95,0.03,0.41,0.44,0.09
1444,0.09,0.74,0.0,0.7,0.37,0.92,0.07,0.21,0.33,0.32
1445,0.64,0.25,0.04,0.33,0.16,0.47,0.67,0.07,0.27,0.76
1446,0.05,0.91,0.0,0.74,0.58,0.82,0.04,0.47,0.78,0.06
1447,0.3,0.5,0.03,0.38,0.21,0.83,0.21,0.09,0.33,0.15
1448,1.0,0.13,0.06,0.36,0.25,0.35,0.58,0.29,0.27,0.62
1449,0.02,0.88,0.0,0.83,0.11,0.94,0.02,0.69,0.85,0.06
1450,0.13,0.79,0.0,0.66,0.26,0.97,0.03,0.18,0.38,0.09
1451,0.08,0.73,0.0,0.69,0.3,0.67,0.02,1.0,0.56,0.12
1452,0.2,0.75,0.0,0.46,0.19,0.98,0.01,0.28,0.28,0.01
1453,0.31,0.44,0.12,0.41,0.23,0.67,0.22,0.13,0.28,0.76
1454,0.08,0.84,0.01,0.83,0.31,0.9,0.04,1.0,0.77,0.02
1455,0.41,0.38,0.03,0.32,0.18,0.89,0.12,0.12,0.19,0.26
1456,0.38,0.56,0.06,0.42,0.4,0.09,0.04,0.58,0.42,0.22
1457,0.02,0.96,0.0,0.76,0.69,0.92,0.03,0.64,0.92,0.03
1458,0.14,0.71,0.03,0.51,0.19,0.96,0.01,0.11,0.21,0.18
1459,0.21,0.58,0.06,0.38,0.43,0.5,0.03,0.55,0.3,0.25
1460,0.11,0.76,0.01,0.52,0.43,0.78,0.16,0.42,0.59,0.09
1461,0.25,0.86,0.01,0.28,0.2,0.63,0.35,0.14,0.25,0.11
1462,0.31,0.65,0.01,0.35,0.25,0.7,0.28,0.18,0.35,0.18
1463,0.18,0.58,0.0,0.52,0.03,0.85,0.01,0.18,0.3,0.15
1464,0.14,0.74,0.0,0.65,1.0,0.98,0.0,0.09,0.16,0.11
1465,0.03,0.62,0.0,0.47,0.32,0.98,0.01,0.13,0.33,0.4
1466,0.59,0.39,1.0,0.37,0.22,0.32,0.57,0.12,0.25,0.72
1467,0.26,0.45,0.01,0.32,0.16,0.47,0.24,0.05,0.21,0.32
1468,0.06,0.75,0.0,0.6,0.22,0.98,0.01,0.39,0.61,0.03
1469,0.07,0.93,0.0,0.76,0.57,0.87,0.06,0.46,0.71,0.01
1470,0.23,0.54,0.06,0.49,0.19,0.82,0.17,0.17,0.36,0.34
1471,0.1,0.8,0.01,0.51,0.22,0.99,0.01,0.33,0.27,0.05
1472,0.15,0.67,0.01,0.37,0.38,0.8,0.09,0.16,0.47,0.11
1473,0.21,0.55,0.03,0.31,0.15,0.7,0.01,0.05,0.23,0.31
1474,0.06,0.77,0.0,0.53,0.0,0.99,0.0,0.12,0.49,0.03
1475,0.3,0.58,0.19,0.45,0.22,0.73,0.22,0.09,0.33,0.36
1476,0.08,0.64,0.0,0.55,0.21,0.78,0.19,0.09,0.43,0.25
1477,1.0,0.0,0.41,0.06,0.18,0.0,1.0,0.02,0.21,1.0
1478,0.17,0.7,0.02,0.64,0.06,0.93,0.01,0.09,0.13,0.06
1479,0.21,0.65,0.02,0.34,0.25,0.75,0.03,0.21,0.32,0.17
1480,0.09,0.64,0.0,0.51,0.1,0.98,0.01,0.08,0.1,0.04
1481,0.31,0.59,0.03,0.43,0.32,0.93,0.04,0.36,0.27,0.24
1482,0.16,0.67,0.01,0.63,0.03,0.97,0.01,0.14,0.26,0.09
1483,0.15,0.75,0.0,0.64,0.2,0.81,0.08,0.21,0.26,0.05
1484,0.07,0.77,0.0,0.71,0.47,0.98,0.01,0.41,0.44,0.02
1485,0.06,0.77,0.0,0.52,0.33,0.78,0.13,0.13,0.31,0.11
1486,0.29,0.45,0.01,0.35,0.14,0.72,0.34,0.07,0.46,0.26
1487,0.07,0.77,0.0,0.59,0.49,0.39,0.08,0.86,0.52,0.15
1488,0.28,0.58,0.01,0.44,0.27,0.6,0.11,0.51,0.3,0.2
1489,0.07,0.84,0.0,0.63,0.51,0.97,0.03,0.41,1.0,0.09
1490,0.68,0.16,0.02,0.2,0.17,0.31,0.87,0.07,0.32,0.71
1491,0.23,0.47,0.01,0.14,0.14,0.63,0.0,0.02,0.19,0.22
1492,0.84,0.27,0.04,0.23,0.27,0.0,0.84,0.41,0.23,0.97
1493,0.1,0.58,0.0,0.42,0.18,0.91,0.11,0.03,0.43,0.24
1494,0.15,0.76,0.01,0.48,0.38,0.64,0.41,0.23,0.46,0.11
1495,0.17,0.76,0.01,0.65,0.23,0.96,0.02,0.1,0.2,0.05
1496,0.14,0.76,0.03,0.38,0.39,0.68,0.11,0.47,0.43,0.14
1497,0.03,0.85,0.0,0.92,0.74,0.85,0.03,0.79,0.49,0.04
1498,0.05,0.85,0.0,0.61,0.29,0.96,0.04,0.14,0.56,0.03
1499,0.14,0.56,0.0,0.48,0.58,0.9,0.06,0.34,0.6,0.14
1500,0.35,0.51,0.02,0.4,0.13,0.91,0.1,0.06,0.35,0.3
1501,0.11,0.77,0.01,0.5,0.43,0.86,0.13,0.14,0.46,0.07
1502,0.27,0.45,0.01,0.29,0.09,0.87,0.01,0.12,0.23,0.4
1503,0.19,0.53,0.01,0.53,0.47,0.75,0.04,0.77,0.5,0.16
1504,0.49,0.48,0.04,0.19,0.24,0.36,0.17,0.22,0.29,0.45
1505,0.08,0.59,0.0,0.59,0.05,0.96,0.0,0.22,0.27,0.1
1506,0.11,0.75,0.01,0.69,0.19,0.95,0.0,0.08,0.19,0.05
1507,0.06,0.76,0.0,0.29,0.21,0.62,0.32,0.1,0.25,0.17
1508,0.65,0.3,0.02,0.27,0.19,0.53,0.57,0.1,0.21,0.33
1509,0.02,0.9,0.0,0.76,0.78,0.97,0.0,0.53,0.58,0.04
1510,0.18,0.55,0.02,0.42,0.38,0.7,0.08,0.55,0.43,0.28
1511,0.39,0.38,0.13,0.37,0.18,0.74,0.31,0.07,0.42,0.7
1512,0.08,0.81,0.01,0.7,0.21,0.95,0.0,0.12,0.23,0.03
1513,0.85,0.29,1.0,0.38,0.27,0.27,0.56,0.48,0.3,0.87
1514,0.41,0.62,0.01,0.21,0.2,0.35,0.69,0.13,0.26,0.13
1515,0.05,0.97,0.0,0.84,0.59,0.88,0.04,0.71,0.85,0.03
1516,0.32,0.63,0.03,0.24,0.21,0.36,0.59,0.11,0.26,0.27
1517,0.69,0.26,0.1,0.23,0.15,0.17,1.0,0.04,0.38,0.61
1518,0.1,0.72,0.0,0.55,0.0,0.99,0.0,0.32,0.56,0.1
1519,0.12,0.66,0.01,0.44,0.38,0.84,0.05,0.49,0.43,0.4
1520,0.08,0.92,0.0,0.78,0.5,0.93,0.03,0.59,0.52,0.08
1521,0.05,0.88,0.0,0.63,0.37,0.98,0.01,0.24,0.45,0.03
1522,0.06,0.82,0.0,0.86,0.34,0.92,0.04,0.26,0.28,0.05
1523,0.14,0.78,0.0,0.58,0.12,0.96,0.01,0.1,0.13,0.02
1524,0.24,0.51,0.02,0.44,0.32,0.84,0.07,0.24,0.52,0.22
1525,0.28,0.57,0.01,0.56,0.13,0.94,0.02,0.17,0.26,0.2
1526,0.15,0.59,0.0,0.45,0.23,0.9,0.11,0.1,0.31,0.17
1527,0.17,0.68,0.02,0.51,0.33,0.92,0.02,0.39,0.26,0.15
1528,0.02,0.94,0.0,0.74,0.6,0.95,0.03,0.63,0.76,0.04
1529,0.16,0.47,0.0,0.33,0.13,0.91,0.1,0.04,0.16,0.41
1530,0.15,0.74,0.02,0.6,0.12,0.92,0.0,0.1,0.28,0.06
1531,0.57,0.4,0.05,0.24,0.13,0.45,0.65,0.06,0.36,0.14
1532,0.1,0.77,0.01,0.63,0.4,0.86,0.12,0.28,0.53,0.21
1533,0.19,0.43,0.01,0.61,0.15,0.87,0.16,0.14,0.49,0.23
1534,0.32,0.38,0.05,0.29,0.18,0.22,0.82,0.01,0.23,0.68
1535,0.08,0.81,0.0,0.53,0.52,0.96,0.02,0.4,0.38,0.09
1536,0.24,0.52,0.06,0.39,0.24,0.79,0.06,0.25,0.32,0.28
1537,0.75,0.25,0.23,0.36,0.2,0.54,0.29,0.26,0.24,0.38
1538,0.14,0.71,0.0,0.45,0.11,0.97,0.02,0.15,0.35,0.14
1539,0.06,0.89,0.0,0.75,0.14,0.98,0.01,0.51,0.75,0.03
1540,0.3,0.44,0.07,0.34,0.18,0.74,0.04,0.07,0.25,0.7
1541,0.19,0.27,0.01,0.26,0.2,0.87,0.08,0.13,0.21,0.7
1542,0.99,0.0,0.11,0.21,0.15,0.13,1.0,0.06,0.54,0.35
1543,0.35,0.46,0.29,0.4,0.24,0.62,0.08,0.13,0.26,0.4
1544,0.09,0.75,0.0,0.73,0.34,0.94,0.04,0.4,0.89,0.14
1545,0.06,0.83,0.0,0.66,0.08,0.96,0.03,0.17,0.37,0.02
1546,0.2,0.5,0.01,0.46,0.23,0.85,0.18,0.12,0.45,0.14
1547,0.2,0.66,0.02,0.3,0.27,0.78,0.05,0.24,0.29,0.16
1548,0.32,0.59,0.02,0.42,0.17,0.69,0.05,0.2,0.31,0.2
1549,0.44,0.41,0.02,0.18,0.12,0.37,0.09,0.09,0.19,0.32
1550,0.07,0.81,0.0,0.73,0.43,0.93,0.04,0.52,0.46,0.08
1551,0.15,0.69,0.0,0.35,0.14,0.61,0.08,0.03,0.21,0.31
1552,0.78,0.45,0.04,0.1,0.09,0.48,0.01,0.41,0.26,0.63
1553,0.28,0.45,0.01,0.07,0.15,0.42,0.04,0.01,0.18,0.17
1554,0.03,0.81,0.0,0.45,0.34,0.7,0.28,0.18,0.4,0.04
1555,0.69,0.34,0.1,0.36,0.16,0.43,0.69,0.1,0.21,0.51
1556,0.1,0.71,0.01,0.52,0.18,0.85,0.06,0.06,0.32,0.1
1557,0.06,0.77,0.0,0.41,0.0,0.96,0.0,0.09,0.3,0.11
1558,0.21,0.56,0.03,0.42,0.19,0.81,0.05,0.09,0.24,0.24
1559,0.06,0.69,0.0,0.42,0.16,0.99,0.0,0.14,0.33,0.16
1560,0.04,0.88,0.0,0.77,0.38,0.94,0.01,0.5,0.62,0.07
1561,0.16,0.58,0.0,0.45,0.23,0.88,0.09,0.03,0.39,0.04
1562,0.05,0.84,0.0,0.67,0.5,0.95,0.01,0.21,0.66,0.12
1563,0.43,0.37,0.02,0.32,0.15,0.32,0.81,0.03,0.2,0.39
1564,0.17,0.54,0.01,0.33,0.16,0.45,0.15,0.08,0.22,0.49
1565,0.37,0.51,0.02,0.54,0.19,0.51,0.6,0.13,0.39,0.21
1566,0.11,0.74,0.0,0.6,0.48,0.82,0.04,0.59,0.66,0.05
1567,0.37,0.61,0.06,0.19,0.25,0.51,0.17,0.33,0.31,0.55
1568,0.18,0.78,0.01,0.76,0.58,0.8,0.16,0.41,0.4,0.11
1569,0.26,0.67,0.03,0.3,0.21,0.62,0.41,0.11,0.34,0.47
1570,0.77,0.27,0.06,0.2,0.13,0.34,0.82,0.08,0.35,0.3
1571,0.17,0.67,0.01,0.43,0.35,0.82,0.2,0.21,0.52,0.16
1572,0.34,0.54,0.01,0.45,0.36,0.66,0.12,0.4,0.39,0.1
1573,0.37,0.51,0.01,0.46,0.14,0.85,0.14,0.14,0.22,0.16
1574,0.08,0.86,0.0,0.67,0.67,0.81,0.04,0.86,0.75,0.03
1575,0.22,0.62,0.01,0.36,0.18,0.71,0.35,0.1,0.8,0.23
1576,0.21,0.51,0.01,0.46,0.23,0.95,0.01,0.04,0.28,0.11
1577,0.05,0.97,0.0,0.66,0.28,0.73,0.24,0.83,0.28,0.0
1578,0.05,0.87,0.0,0.61,0.44,0.98,0.01,0.46,0.81,0.03
1579,0.28,0.56,0.01,0.25,0.16,0.42,0.3,0.04,0.22,0.24
1580,0.38,0.43,0.04,0.4,0.2,0.71,0.35,0.05,0.21,1.0
1581,1.0,0.18,0.04,0.21,0.32,0.02,1.0,0.16,0.32,0.71
1582,0.2,0.66,0.03,0.63,0.42,0.68,0.07,0.92,0.43,0.18
1583,0.41,0.37,0.01,0.31,0.12,0.73,0.34,0.05,0.2,0.25
1584,0.16,0.48,0.01,0.33,0.25,0.75,0.21,0.1,0.28,0.25
1585,0.55,0.48,0.42,0.41,0.24,0.48,0.62,0.16,0.51,0.74
1586,1.0,0.0,0.16,0.26,0.23,0.12,0.99,0.04,0.19,0.87
1587,0.73,0.25,0.13,0.51,0.23,0.63,0.4,0.23,0.3,0.49
1588,0.15,0.77,0.02,0.59,0.43,0.89,0.06,0.2,0.51,0.12
1589,0.62,0.22,0.03,0.22,0.13,0.34,0.59,0.06,0.43,0.4
1590,0.04,0.89,0.0,0.85,0.35,0.98,0.01,0.21,0.31,0.05
1591,0.65,0.1,0.08,0.38,0.17,0.5,0.6,0.11,0.41,0.86
1592,0.27,0.51,0.03,0.4,0.24,0.65,0.32,0.07,0.37,0.21
1593,0.06,0.54,0.0,0.44,0.17,0.94,0.03,0.1,0.19,0.09
1594,0.31,0.53,0.37,0.27,0.26,0.65,0.07,0.11,0.23,0.43
